# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2199       1.712850782555e-11       8.167291611651e-13      -1.395853218549e-13       0.000000000000e+00       2.301664683691e-16       3.164899276680e-17       6.779317885600e-18 
 2200       1.704429042694e-11       8.197982637469e-13      -1.489516069510e-13       0.000000000000e+00       2.296928336385e-16       3.128623022625e-17       6.806185193421e-18 
 2201       1.696109308499e-11       8.228081680582e-13      -1.585471292713e-13       0.000000000000e+00       2.292203171558e-16       3.092575927975e-17       6.833153844157e-18 
 2202       1.687892513160e-11       8.257574367387e-13      -1.683659899113e-13       0.000000000000e+00       2.287489159200e-16       3.056761616134e-17       6.860213409838e-18 
 2203       1.679779592414e-11       8.286446276691e-13      -1.784022669166e-13       0.000000000000e+00       2.282786269051e-16       3.021183721625e-17       6.887353424065e-18 
 2204       1.671771484548e-11       8.314682939661e-13      -1.886500152556e-13       0.000000000000e+00       2.278094470607e-16       2.985845890103e-17       6.914563381963e-18 
 2205       1.663869130403e-11       8.342269839771e-13      -1.991032667931e-13       0.000000000000e+00       2.273413733115e-16       2.950751778363e-17       6.941832740138e-18 
 2206       1.656073473377e-11       8.369192412751e-13      -2.097560302634e-13       0.000000000000e+00       2.268744025575e-16       2.915905054357e-17       6.969150916636e-18 
 2207       1.648385459424e-11       8.395436046531e-13      -2.206022912434e-13       0.000000000000e+00       2.264085316739e-16       2.881309397203e-17       6.996507290894e-18 
 2208       1.640806037060e-11       8.420986081195e-13      -2.316360121264e-13       0.000000000000e+00       2.259437575111e-16       2.846968497194e-17       7.023891203700e-18 
 2209       1.633336157363e-11       8.445827808922e-13      -2.428511320945e-13       0.000000000000e+00       2.254800768947e-16       2.812886055816e-17       7.051291957149e-18 
 2210       1.625976773980e-11       8.469946473939e-13      -2.542415670927e-13       0.000000000000e+00       2.250174866252e-16       2.779065785756e-17       7.078698814598e-18 
 2211       1.618728843124e-11       8.493327272466e-13      -2.658012098016e-13       0.000000000000e+00       2.245559834785e-16       2.745511410912e-17       7.106101000623e-18 
 2212       1.611593323579e-11       8.515955352665e-13      -2.775239296107e-13       0.000000000000e+00       2.240955642051e-16       2.712226666411e-17       7.133487700975e-18 
 2213       1.604571176704e-11       8.537815814587e-13      -2.894035725918e-13       0.000000000000e+00       2.236362255310e-16       2.679215298613e-17       7.160848062536e-18 
 2214       1.597663366433e-11       8.558893710121e-13      -3.014339614723e-13       0.000000000000e+00       2.231779641567e-16       2.646481065128e-17       7.188171193275e-18 
 2215       1.590870859279e-11       8.579174042941e-13      -3.136088956083e-13       0.000000000000e+00       2.227207767581e-16       2.614027734828e-17       7.215446162204e-18 
 2216       1.584194624338e-11       8.598641768451e-13      -3.259221509578e-13       0.000000000000e+00       2.222646599855e-16       2.581859087855e-17       7.242661999337e-18 
 2217       1.577635633286e-11       8.617281793740e-13      -3.383674800540e-13       0.000000000000e+00       2.218096104646e-16       2.549978915635e-17       7.269807695642e-18 
 2218       1.571194860390e-11       8.635078977522e-13      -3.509386119787e-13       0.000000000000e+00       2.213556247954e-16       2.518391020892e-17       7.296872203001e-18 
 2219       1.564873282502e-11       8.652018130088e-13      -3.636292523354e-13       0.000000000000e+00       2.209026995532e-16       2.487099217655e-17       7.323844434162e-18 
 2220       1.558671879067e-11       8.668084013254e-13      -3.764330832224e-13       0.000000000000e+00       2.204508312876e-16       2.456107331273e-17       7.350713262700e-18 
 2221       1.552591358371e-11       8.683263898949e-13      -3.893438681974e-13       0.000000000000e+00       2.200000167295e-16       2.425418676320e-17       7.377460669629e-18 
 2222       1.546631334299e-11       8.697555263519e-13      -4.023557679803e-13       0.000000000000e+00       2.195502534101e-16       2.395034486517e-17       7.404041133966e-18 
 2223       1.540791144156e-11       8.710958144038e-13      -4.154630267776e-13       0.000000000000e+00       2.191015390458e-16       2.364955474484e-17       7.430402106233e-18 
 2224       1.535070121922e-11       8.723472584280e-13      -4.286598674566e-13       0.000000000000e+00       2.186538713318e-16       2.335182352907e-17       7.456490849256e-18 
 2225       1.529467598251e-11       8.735098634726e-13      -4.419404915208e-13       0.000000000000e+00       2.182072479427e-16       2.305715834534e-17       7.482254437953e-18 
 2226       1.523982900462e-11       8.745836352577e-13      -4.552990790861e-13       0.000000000000e+00       2.177616665318e-16       2.276556632177e-17       7.507639759124e-18 
 2227       1.518615352539e-11       8.755685801765e-13      -4.687297888561e-13       0.000000000000e+00       2.173171247316e-16       2.247705458711e-17       7.532593511239e-18 
 2228       1.513364275126e-11       8.764647052958e-13      -4.822267580983e-13       0.000000000000e+00       2.168736201535e-16       2.219163027070e-17       7.557062204230e-18 
 2229       1.508228985523e-11       8.772720183577e-13      -4.957841026198e-13       0.000000000000e+00       2.164311503878e-16       2.190930050250e-17       7.580992159281e-18 
 2230       1.503208797679e-11       8.779905277799e-13      -5.093959167430e-13       0.000000000000e+00       2.159897130038e-16       2.163007241307e-17       7.604329508613e-18 
 2231       1.498303022193e-11       8.786202426572e-13      -5.230562732815e-13       0.000000000000e+00       2.155493055497e-16       2.135395313354e-17       7.627020195278e-18 
 2232       1.493510966306e-11       8.791611727622e-13      -5.367592235158e-13       0.000000000000e+00       2.151099255525e-16       2.108094979561e-17       7.649009972947e-18 
 2233       1.488831933898e-11       8.796133285467e-13      -5.504987971693e-13       0.000000000000e+00       2.146715705180e-16       2.081106953156e-17       7.670244405701e-18 
 2234       1.484265225486e-11       8.799767211421e-13      -5.642690023838e-13       0.000000000000e+00       2.142342379308e-16       2.054431947424e-17       7.690668867817e-18 
 2235       1.479810138214e-11       8.802513623609e-13      -5.780638256956e-13       0.000000000000e+00       2.137979252543e-16       2.028070675701e-17       7.710228543562e-18 
 2236       1.475465965856e-11       8.804372646975e-13      -5.918772320110e-13       0.000000000000e+00       2.133626299307e-16       2.002023851380e-17       7.728868426981e-18 
 2237       1.471231998809e-11       8.805344413292e-13      -6.057031645824e-13       0.000000000000e+00       2.129283493807e-16       1.976292187907e-17       7.746533321682e-18 
 2238       1.467107524087e-11       8.805429061174e-13      -6.195355449837e-13       0.000000000000e+00       2.124950810039e-16       1.950876398777e-17       7.763167840635e-18 
 2239       1.463091825318e-11       8.804626736080e-13      -6.333682730868e-13       0.000000000000e+00       2.120628221785e-16       1.925777197540e-17       7.778716405952e-18 
 2240       1.459184182742e-11       8.802937590334e-13      -6.471952270365e-13       0.000000000000e+00       2.116315702612e-16       1.900995297793e-17       7.793123248682e-18 
 2241       1.455383873205e-11       8.800361783124e-13      -6.610102632270e-13       0.000000000000e+00       2.112013225874e-16       1.876531413184e-17       7.806332408602e-18 
 2242       1.451690170156e-11       8.796899480522e-13      -6.748072162773e-13       0.000000000000e+00       2.107720764711e-16       1.852386257410e-17       7.818287734000e-18 
 2243       1.448102343639e-11       8.792550855485e-13      -6.885798990074e-13       0.000000000000e+00       2.103438292046e-16       1.828560544214e-17       7.828932881470e-18 
 2244       1.444619660296e-11       8.787316087872e-13      -7.023221024134e-13       0.000000000000e+00       2.099165780590e-16       1.805054987386e-17       7.838211315701e-18 
 2245       1.441241383357e-11       8.781195364451e-13      -7.160275956442e-13       0.000000000000e+00       2.094903202837e-16       1.781870300762e-17       7.846066309264e-18 
 2246       1.437966772638e-11       8.774188878908e-13      -7.296901259766e-13       0.000000000000e+00       2.090650531066e-16       1.759007198221e-17       7.852440942405e-18 
 2247       1.434795084535e-11       8.766296831861e-13      -7.433034187914e-13       0.000000000000e+00       2.086407737340e-16       1.736466393689e-17       7.857278102831e-18 
 2248       1.431725572025e-11       8.757519430863e-13      -7.568611775490e-13       0.000000000000e+00       2.082174793505e-16       1.714248601132e-17       7.860520485502e-18 
 2249       1.428757484657e-11       8.747856890421e-13      -7.703570837656e-13       0.000000000000e+00       2.077951671193e-16       1.692354534559e-17       7.862110592422e-18 
 2250       1.425890068548e-11       8.737309431998e-13      -7.837847969885e-13       0.000000000000e+00       2.073738341816e-16       1.670784908021e-17       7.861990732422e-18 
 2251       1.423122566383e-11       8.725877284028e-13      -7.971379547723e-13       0.000000000000e+00       2.069534776571e-16       1.649540435606e-17       7.860103020959e-18 
 2252       1.420454217406e-11       8.713560681924e-13      -8.104101726543e-13       0.000000000000e+00       2.065340946438e-16       1.628621831446e-17       7.856389379896e-18 
 2253       1.417884257419e-11       8.700359868087e-13      -8.235950441308e-13       0.000000000000e+00       2.061156822178e-16       1.608029809707e-17       7.850791537301e-18 
 2254       1.415411918777e-11       8.686275091919e-13      -8.366861406325e-13       0.000000000000e+00       2.056982374335e-16       1.587765084594e-17       7.843251027227e-18 
 2255       1.413036430384e-11       8.671306609832e-13      -8.496770115004e-13       0.000000000000e+00       2.052817573234e-16       1.567828370349e-17       7.833709189510e-18 
 2256       1.410757017689e-11       8.655454685254e-13      -8.625611839616e-13       0.000000000000e+00       2.048662388983e-16       1.548220381249e-17       7.822107169554e-18 
 2257       1.408572902680e-11       8.638719588647e-13      -8.753321631053e-13       0.000000000000e+00       2.044516791469e-16       1.528941831605e-17       7.808385918120e-18 
 2258       1.406483303885e-11       8.621101597508e-13      -8.879834318582e-13       0.000000000000e+00       2.040380750363e-16       1.509993435763e-17       7.792486191118e-18 
 2259       1.404487436362e-11       8.602600996385e-13      -9.005084509606e-13       0.000000000000e+00       2.036254235113e-16       1.491375908100e-17       7.774348549397e-18 
 2260       1.402584383535e-11       8.583219897267e-13      -9.129012684975e-13       0.000000000000e+00       2.032137216741e-16       1.473089681608e-17       7.753931682159e-18 
 2261       1.400772711793e-11       8.562967713619e-13      -9.251583528558e-13       0.000000000000e+00       2.028029673226e-16       1.455134061647e-17       7.731267507354e-18 
 2262       1.399050853388e-11       8.541855721828e-13      -9.372767715923e-13       0.000000000000e+00       2.023931584153e-16       1.437508066703e-17       7.706406427806e-18 
 2263       1.397417234359e-11       8.519895244091e-13      -9.492535829472e-13       0.000000000000e+00       2.019842928925e-16       1.420210709307e-17       7.679399040208e-18 
 2264       1.395870274531e-11       8.497097648471e-13      -9.610858358335e-13       0.000000000000e+00       2.015763686761e-16       1.403240996027e-17       7.650296135348e-18 
 2265       1.394408387501e-11       8.473474348949e-13      -9.727705698278e-13       0.000000000000e+00       2.011693836698e-16       1.386597927456e-17       7.619148698325e-18 
 2266       1.393029980638e-11       8.449036805476e-13      -9.843048151600e-13       0.000000000000e+00       2.007633357591e-16       1.370280498209e-17       7.586007908772e-18 
 2267       1.391733455070e-11       8.423796524027e-13      -9.956855927034e-13       0.000000000000e+00       2.003582228108e-16       1.354287696913e-17       7.550925141072e-18 
 2268       1.390517205680e-11       8.397765056650e-13      -1.006909913965e-12       0.000000000000e+00       1.999540426736e-16       1.338618506199e-17       7.513951964584e-18 
 2269       1.389379621098e-11       8.370954001526e-13      -1.017974781076e-12       0.000000000000e+00       1.995507931779e-16       1.323271902699e-17       7.475140143854e-18 
 2270       1.388319083696e-11       8.343375003014e-13      -1.028877186780e-12       0.000000000000e+00       1.991484721354e-16       1.308246857032e-17       7.434541638844e-18 
 2271       1.387333969576e-11       8.315039751708e-13      -1.039614114427e-12       0.000000000000e+00       1.987470773396e-16       1.293542333800e-17       7.392208605147e-18 
 2272       1.386422648568e-11       8.285959984491e-13      -1.050182537959e-12       0.000000000000e+00       1.983466065652e-16       1.279157291582e-17       7.348193394206e-18 
 2273       1.385583484220e-11       8.256147484582e-13      -1.060579421902e-12       0.000000000000e+00       1.979470575689e-16       1.265090682924e-17       7.302548553537e-18 
 2274       1.384814833791e-11       8.225614081596e-13      -1.070801721358e-12       0.000000000000e+00       1.975484280883e-16       1.251341454329e-17       7.255326826947e-18 
 2275       1.384115048245e-11       8.194371651590e-13      -1.080846381993e-12       0.000000000000e+00       1.971507158430e-16       1.237908546258e-17       7.206581154755e-18 
 2276       1.383482472245e-11       8.162432117122e-13      -1.090710340027e-12       0.000000000000e+00       1.967539185337e-16       1.224790893111e-17       7.156364674011e-18 
 2277       1.382915444142e-11       8.129807447298e-13      -1.100390522224e-12       0.000000000000e+00       1.963580338426e-16       1.211987423231e-17       7.104730718716e-18 
 2278       1.382412295971e-11       8.096509657829e-13      -1.109883845884e-12       0.000000000000e+00       1.959630594332e-16       1.199497058886e-17       7.051732820041e-18 
 2279       1.381971353444e-11       8.062550811083e-13      -1.119187218831e-12       0.000000000000e+00       1.955689929505e-16       1.187318716271e-17       6.997424706550e-18 
 2280       1.381590935941e-11       8.027943016134e-13      -1.128297539405e-12       0.000000000000e+00       1.951758320207e-16       1.175451305492e-17       6.941860304416e-18 
 2281       1.381269356503e-11       7.992698428821e-13      -1.137211696451e-12       0.000000000000e+00       1.947835742513e-16       1.163893730564e-17       6.885093737644e-18 
 2282       1.381004921829e-11       7.956829251795e-13      -1.145926569307e-12       0.000000000000e+00       1.943922172312e-16       1.152644889403e-17       6.827179328288e-18 
 2283       1.380795932261e-11       7.920347734575e-13      -1.154439027800e-12       0.000000000000e+00       1.940017585305e-16       1.141703673815e-17       6.768171596674e-18 
 2284       1.380640681787e-11       7.883266173601e-13      -1.162745932229e-12       0.000000000000e+00       1.936121957004e-16       1.131068969493e-17       6.708125261618e-18 
 2285       1.380537458023e-11       7.845596912285e-13      -1.170844133360e-12       0.000000000000e+00       1.932235262735e-16       1.120739656004e-17       6.647095240645e-18 
 2286       1.380484542214e-11       7.807352341063e-13      -1.178730472416e-12       0.000000000000e+00       1.928357477635e-16       1.110714606790e-17       6.585136650211e-18 
 2287       1.380480209226e-11       7.768544897451e-13      -1.186401781064e-12       0.000000000000e+00       1.924488576652e-16       1.100992689149e-17       6.522304805923e-18 
 2288       1.380522727534e-11       7.729187066097e-13      -1.193854881406e-12       0.000000000000e+00       1.920628534545e-16       1.091572764239e-17       6.458655222756e-18 
 2289       1.380610359218e-11       7.689291378828e-13      -1.201086585973e-12       0.000000000000e+00       1.916777325886e-16       1.082453687062e-17       6.394243615275e-18 
 2290       1.380741359959e-11       7.648870414714e-13      -1.208093697710e-12       0.000000000000e+00       1.912934925055e-16       1.073634306460e-17       6.329125897857e-18 
 2291       1.380913979026e-11       7.607936800109e-13      -1.214873009969e-12       0.000000000000e+00       1.909101306245e-16       1.065113465108e-17       6.263358184906e-18 
 2292       1.381126459272e-11       7.566503208711e-13      -1.221421306497e-12       0.000000000000e+00       1.905276443458e-16       1.056889999505e-17       6.196996791075e-18 
 2293       1.381377037127e-11       7.524582361613e-13      -1.227735361430e-12       0.000000000000e+00       1.901460310507e-16       1.048962739968e-17       6.130098231488e-18 
 2294       1.381663942591e-11       7.482187027356e-13      -1.233811939278e-12       0.000000000000e+00       1.897652881013e-16       1.041330510622e-17       6.062719221959e-18 
 2295       1.381985399226e-11       7.439330021978e-13      -1.239647794920e-12       0.000000000000e+00       1.893854128407e-16       1.033992129395e-17       5.994916679207e-18 
 2296       1.382339624148e-11       7.396024209075e-13      -1.245239673589e-12       0.000000000000e+00       1.890064025931e-16       1.026946408008e-17       5.926747721085e-18 
 2297       1.382724828023e-11       7.352282499844e-13      -1.250584310867e-12       0.000000000000e+00       1.886282546635e-16       1.020192151972e-17       5.858269666791e-18 
 2298       1.383139215056e-11       7.308117853143e-13      -1.255678432673e-12       0.000000000000e+00       1.882509663377e-16       1.013728160574e-17       5.789540037094e-18 
 2299       1.383581039710e-11       7.263543533066e-13      -1.260519448019e-12       0.000000000000e+00       1.878745350388e-16       1.007553127205e-17       5.720614174376e-18 
 2300       1.384048777250e-11       7.218573883355e-13      -1.265107532114e-12       0.000000000000e+00       1.874989587981e-16       1.001665339650e-17       5.651538085766e-18 
 2301       1.384540954270e-11       7.173223558027e-13      -1.269443556509e-12       0.000000000000e+00       1.871242357869e-16       9.960629778711e-18       5.582355554868e-18 
 2302       1.385056092064e-11       7.127507264350e-13      -1.273528397538e-12       0.000000000000e+00       1.867503641605e-16       9.907442134959e-18       5.513110517965e-18 
 2303       1.385592706617e-11       7.081439762908e-13      -1.277362936323e-12       0.000000000000e+00       1.863773420586e-16       9.857072098081e-18       5.443847064185e-18 
 2304       1.386149308600e-11       7.035035867656e-13      -1.280948058782e-12       0.000000000000e+00       1.860051676045e-16       9.809501217363e-18       5.374609435661e-18 
 2305       1.386724403368e-11       6.988310445978e-13      -1.284284655634e-12       0.000000000000e+00       1.856338389056e-16       9.764710958455e-18       5.305442027707e-18 
 2306       1.387316490949e-11       6.941278418749e-13      -1.287373622404e-12       0.000000000000e+00       1.852633540535e-16       9.722682703261e-18       5.236389388974e-18 
 2307       1.387924066041e-11       6.893954760388e-13      -1.290215859432e-12       0.000000000000e+00       1.848937111234e-16       9.683397749853e-18       5.167496221623e-18 
 2308       1.388545618006e-11       6.846354498923e-13      -1.292812271872e-12       0.000000000000e+00       1.845249081747e-16       9.646837312364e-18       5.098807381485e-18 
 2309       1.389179630865e-11       6.798492716046e-13      -1.295163769708e-12       0.000000000000e+00       1.841569432504e-16       9.612982520893e-18       5.030367878234e-18 
 2310       1.389824583288e-11       6.750384547172e-13      -1.297271267749e-12       0.000000000000e+00       1.837898143776e-16       9.581814421411e-18       4.962222875545e-18 
 2311       1.390478948595e-11       6.702045181498e-13      -1.299135685645e-12       0.000000000000e+00       1.834235195673e-16       9.553313975656e-18       4.894417691266e-18 
 2312       1.391141194742e-11       6.653489862059e-13      -1.300757947882e-12       0.000000000000e+00       1.830580568141e-16       9.527462061042e-18       4.826997797579e-18 
 2313       1.391809784325e-11       6.604733885794e-13      -1.302138983800e-12       0.000000000000e+00       1.826934240966e-16       9.504239470556e-18       4.760008821172e-18 
 2314       1.392483174563e-11       6.555792603595e-13      -1.303279727587e-12       0.000000000000e+00       1.823296193771e-16       9.483626912663e-18       4.693496543398e-18 
 2315       1.393159817302e-11       6.506681420372e-13      -1.304181118294e-12       0.000000000000e+00       1.819666406017e-16       9.465605011207e-18       4.627506900446e-18 
 2316       1.393838159004e-11       6.457415795110e-13      -1.304844099835e-12       0.000000000000e+00       1.816044857002e-16       9.450154305312e-18       4.562085983503e-18 
 2317       1.394516640742e-11       6.408011240927e-13      -1.305269620997e-12       0.000000000000e+00       1.812431525863e-16       9.437255249289e-18       4.497280038925e-18 
 2318       1.395193698193e-11       6.358483325133e-13      -1.305458635442e-12       0.000000000000e+00       1.808826391571e-16       9.426888212531e-18       4.433135468397e-18 
 2319       1.395867761637e-11       6.308847669289e-13      -1.305412101715e-12       0.000000000000e+00       1.805229432936e-16       9.419033479420e-18       4.369698829102e-18 
 2320       1.396537255945e-11       6.259119949265e-13      -1.305130983251e-12       0.000000000000e+00       1.801640628605e-16       9.413671249228e-18       4.307016833887e-18 
 2321       1.397200600577e-11       6.209315895298e-13      -1.304616248379e-12       0.000000000000e+00       1.798059957059e-16       9.410781636019e-18       4.245136351428e-18 
 2322       1.397856209575e-11       6.159451292052e-13      -1.303868870325e-12       0.000000000000e+00       1.794487396618e-16       9.410344668551e-18       4.184104406397e-18 
 2323       1.398502491557e-11       6.109541978677e-13      -1.302889827226e-12       0.000000000000e+00       1.790922925436e-16       9.412340290178e-18       4.123968179626e-18 
 2324       1.399137849712e-11       6.059603848865e-13      -1.301680102127e-12       0.000000000000e+00       1.787366521503e-16       9.416748358751e-18       4.064775008275e-18 
 2325       1.399760681794e-11       6.009652850911e-13      -1.300240682992e-12       0.000000000000e+00       1.783818162645e-16       9.423548646524e-18       4.006572385995e-18 
 2326       1.400369380116e-11       5.959704987769e-13      -1.298572562710e-12       0.000000000000e+00       1.780277826523e-16       9.432720840052e-18       3.949407963098e-18 
 2327       1.400962331542e-11       5.909776317116e-13      -1.296676739097e-12       0.000000000000e+00       1.776745490634e-16       9.444244540095e-18       3.893329546718e-18 
 2328       1.401537917485e-11       5.859882951403e-13      -1.294554214905e-12       0.000000000000e+00       1.773221132308e-16       9.458099261519e-18       3.838385100982e-18 
 2329       1.402094513900e-11       5.810041057921e-13      -1.292205997827e-12       0.000000000000e+00       1.769704728711e-16       9.474264433199e-18       3.784622747171e-18 
 2330       1.402630491276e-11       5.760266858853e-13      -1.289633100505e-12       0.000000000000e+00       1.766196256844e-16       9.492719397922e-18       3.732090763890e-18 
 2331       1.403144214633e-11       5.710576631339e-13      -1.286836540530e-12       0.000000000000e+00       1.762695693541e-16       9.513443412288e-18       3.680837587230e-18 
 2332       1.403634043513e-11       5.660986707528e-13      -1.283817340453e-12       0.000000000000e+00       1.759203015469e-16       9.536415646610e-18       3.630911810937e-18 
 2333       1.404098331978e-11       5.611513474642e-13      -1.280576527791e-12       0.000000000000e+00       1.755718199133e-16       9.561615184822e-18       3.582362186578e-18 
 2334       1.404535428602e-11       5.562173375032e-13      -1.277115135030e-12       0.000000000000e+00       1.752241220866e-16       9.589021024374e-18       3.535237623703e-18 
 2335       1.404943676465e-11       5.512982906238e-13      -1.273434199631e-12       0.000000000000e+00       1.748772056839e-16       9.618612076139e-18       3.489587190015e-18 
 2336       1.405321413148e-11       5.463958621046e-13      -1.269534764039e-12       0.000000000000e+00       1.745310683054e-16       9.650367164315e-18       3.445460111535e-18 
 2337       1.405666970726e-11       5.415117127546e-13      -1.265417875684e-12       0.000000000000e+00       1.741857075346e-16       9.684265026323e-18       3.402905772765e-18 
 2338       1.405978851028e-11       5.366473934888e-13      -1.261084990351e-12       0.000000000000e+00       1.738411210753e-16       9.720283565066e-18       3.361951696355e-18 
 2339       1.406256252622e-11       5.318039982517e-13      -1.256539185020e-12       0.000000000000e+00       1.734973071642e-16       9.758397600761e-18       3.322537331062e-18 
 2340       1.406498547116e-11       5.269825089317e-13      -1.251783952627e-12       0.000000000000e+00       1.731542641607e-16       9.798581104835e-18       3.284579849487e-18 
 2341       1.406705104194e-11       5.221839105979e-13      -1.246822799417e-12       0.000000000000e+00       1.728119904103e-16       9.840807946172e-18       3.247996130614e-18 
 2342       1.406875291614e-11       5.174091915032e-13      -1.241659244952e-12       0.000000000000e+00       1.724704842445e-16       9.885051891008e-18       3.212702759488e-18 
 2343       1.407008475203e-11       5.126593430880e-13      -1.236296822126e-12       0.000000000000e+00       1.721297439807e-16       9.931286602809e-18       3.178616026903e-18 
 2344       1.407104018860e-11       5.079353599829e-13      -1.230739077186e-12       0.000000000000e+00       1.717897679225e-16       9.979485642162e-18       3.145651929082e-18 
 2345       1.407161284550e-11       5.032382400128e-13      -1.224989569738e-12       0.000000000000e+00       1.714505543592e-16       1.002962246666e-17       3.113726167359e-18 
 2346       1.407179632302e-11       4.985689841995e-13      -1.219051872769e-12       0.000000000000e+00       1.711121015663e-16       1.008167043077e-17       3.082754147863e-18 
 2347       1.407158420209e-11       4.939285967655e-13      -1.212929572657e-12       0.000000000000e+00       1.707744078048e-16       1.013560278577e-17       3.052650981199e-18 
 2348       1.407097004427e-11       4.893180851372e-13      -1.206626269188e-12       0.000000000000e+00       1.704374713221e-16       1.019139267957e-17       3.023331482133e-18 
 2349       1.406994739169e-11       4.847384599481e-13      -1.200145575570e-12       0.000000000000e+00       1.701012903511e-16       1.024901315663e-17       2.994710169273e-18 
 2350       1.406850976706e-11       4.801907350423e-13      -1.193491118448e-12       0.000000000000e+00       1.697658631107e-16       1.030843715786e-17       2.966701264753e-18 
 2351       1.406665067366e-11       4.756759274778e-13      -1.186666537918e-12       0.000000000000e+00       1.694311878056e-16       1.036963752047e-17       2.939218693913e-18 
 2352       1.406436359528e-11       4.711950575297e-13      -1.179675487542e-12       0.000000000000e+00       1.690972626265e-16       1.043258697788e-17       2.912176084984e-18 
 2353       1.406164199624e-11       4.667491486937e-13      -1.172521634363e-12       0.000000000000e+00       1.687640857495e-16       1.049725815961e-17       2.885486768772e-18 
 2354       1.405847932134e-11       4.623392276892e-13      -1.165208658920e-12       0.000000000000e+00       1.684316553370e-16       1.056362359115e-17       2.859063778336e-18 
 2355       1.405486899587e-11       4.579663244630e-13      -1.157740255261e-12       0.000000000000e+00       1.680999695367e-16       1.063165569386e-17       2.832819848676e-18 
 2356       1.405080442557e-11       4.536314721921e-13      -1.150120130959e-12       0.000000000000e+00       1.677690264824e-16       1.070132678481e-17       2.806667416410e-18 
 2357       1.404627899660e-11       4.493357072876e-13      -1.142352007128e-12       0.000000000000e+00       1.674388242935e-16       1.077260907676e-17       2.780518619463e-18 
 2358       1.404128607557e-11       4.450800693976e-13      -1.134439618435e-12       0.000000000000e+00       1.671093610749e-16       1.084547467795e-17       2.754285296744e-18 
 2359       1.403581900944e-11       4.408656014106e-13      -1.126386713115e-12       0.000000000000e+00       1.667806349175e-16       1.091989559203e-17       2.727878987833e-18 
 2360       1.402987112559e-11       4.366933494591e-13      -1.118197052990e-12       0.000000000000e+00       1.664526438978e-16       1.099584371795e-17       2.701210932659e-18 
 2361       1.402343573172e-11       4.325643629225e-13      -1.109874413475e-12       0.000000000000e+00       1.661253860778e-16       1.107329084983e-17       2.674192071189e-18 
 2362       1.401650611589e-11       4.284796944309e-13      -1.101422583604e-12       0.000000000000e+00       1.657988595054e-16       1.115220867686e-17       2.646733043103e-18 
 2363       1.400907554646e-11       4.244403998680e-13      -1.092845366033e-12       0.000000000000e+00       1.654730622138e-16       1.123256878315e-17       2.618744187485e-18 
 2364       1.400113727210e-11       4.204475383746e-13      -1.084146577064e-12       0.000000000000e+00       1.651479922221e-16       1.131434264769e-17       2.590135542498e-18 
 2365       1.399268452176e-11       4.165021723521e-13      -1.075330046656e-12       0.000000000000e+00       1.648236475347e-16       1.139750164415e-17       2.560816845071e-18 
 2366       1.398371050462e-11       4.126053674656e-13      -1.066399618437e-12       0.000000000000e+00       1.645000261419e-16       1.148201704081e-17       2.530697530581e-18 
 2367       1.397420841013e-11       4.087581926470e-13      -1.057359149723e-12       0.000000000000e+00       1.641771260191e-16       1.156786000046e-17       2.499686732535e-18 
 2368       1.396417140793e-11       4.049617200991e-13      -1.048212511533e-12       0.000000000000e+00       1.638549451277e-16       1.165500158024e-17       2.467693282255e-18 
 2369       1.395359264788e-11       4.012170252981e-13      -1.038963588598e-12       0.000000000000e+00       1.635334814143e-16       1.174341273158e-17       2.434625708555e-18 
 2370       1.394246526001e-11       3.975251869974e-13      -1.029616279381e-12       0.000000000000e+00       1.632127328111e-16       1.183306430003e-17       2.400392237429e-18 
 2371       1.393078235450e-11       3.938872872307e-13      -1.020174496093e-12       0.000000000000e+00       1.628926972356e-16       1.192392702519e-17       2.364900791734e-18 
 2372       1.391853702168e-11       3.903044113155e-13      -1.010642164700e-12       0.000000000000e+00       1.625733725910e-16       1.201597154057e-17       2.328058990868e-18 
 2373       1.390572233199e-11       3.867776478564e-13      -1.001023224945e-12       0.000000000000e+00       1.622547567659e-16       1.210916837349e-17       2.289774150456e-18 
 2374       1.389233133598e-11       3.833080887482e-13      -9.913216303612e-13       0.000000000000e+00       1.619368476340e-16       1.220348794496e-17       2.249953282032e-18 
 2375       1.387835706426e-11       3.798968291796e-13      -9.815413482836e-13       0.000000000000e+00       1.616196430549e-16       1.229890056957e-17       2.208503092723e-18 
 2376       1.386379252752e-11       3.765449676362e-13      -9.716863598667e-13       0.000000000000e+00       1.613031408731e-16       1.239537645536e-17       2.165329984927e-18 
 2377       1.384863250075e-11       3.732534346343e-13      -9.617606165881e-13       0.000000000000e+00       1.609873390393e-16       1.249288646754e-17       2.120368797887e-18 
 2378       1.383287888807e-11       3.700224777625e-13      -9.517679094394e-13       0.000000000000e+00       1.606722359729e-16       1.259140442500e-17       2.073669226486e-18 
 2379       1.381653539090e-11       3.668521734747e-13      -9.417119989587e-13       0.000000000000e+00       1.603578302012e-16       1.269090481771e-17       2.025309934123e-18 
