# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# All scalar field variables are dimensionless. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:Omega_phi_scf         18:theta_phi_scf         19:y_phi_scf             20:gr.fac. D             21:gr.fac. f          
       2.353734485839e+03       9.854346212879e-05       1.535456700209e+02       1.870834006379e+01       1.401149619388e+04       5.950350783983e+00       3.299335328593e+07       8.350396021797e+01       8.459541958751e+01       3.200651211012e+01       6.629980955233e-02       3.492912981895e-08       5.852047947272e+01       3.500019879424e+02       1.748132769275e+02      -0.000000000000e+00      -6.942204190026e-01       9.450778831872e+05       1.671981532340e+06       4.914109277754e+03       1.519353414475e+00 
       2.337349110147e+03       9.976809829452e-05       1.544267284870e+02       1.848705061937e+01       1.401061513542e+04       5.991669539257e+00       3.276170943452e+07       8.395274073518e+01       8.226526011608e+01       3.134300049622e+01       6.492538007731e-02       3.492912981895e-08       5.690854764259e+01       3.417710406033e+02       1.711893069334e+02      -0.000000000000e+00      -6.913710386903e-01       9.568227457102e+05       1.691995101404e+06       4.966493830779e+03       1.517710776249e+00 
       2.321077704141e+03       1.010073933271e-04       1.553121289821e+02       1.826848554387e+01       1.400972973492e+04       6.033273438671e+00       3.253168105850e+07       8.440338312143e+01       7.999927773322e+01       3.069324193330e+01       6.357943932535e-02       3.492912981895e-08       5.534101152576e+01       3.337375640664e+02       1.676404533999e+02       0.000000000000e+00      -6.885334201384e-01       9.687081939689e+05       1.712238215493e+06       5.019379384602e+03       1.516067994533e+00 
       2.304919475487e+03       1.022615153561e-04       1.562018876810e+02       1.805260994890e+01       1.400883997622e+04       6.075164430130e+00       3.230325693015e+07       8.485589053294e+01       7.779570506719e+01       3.005695139417e+01       6.226139687765e-02       3.492912981895e-08       5.381664850944e+01       3.258967259673e+02       1.641651595647e+02      -0.000000000000e+00      -6.857075480810e-01       9.807358404079e+05       1.732713395787e+06       5.072770052683e+03       1.514425103905e+00 
       2.288873637361e+03       1.035306343577e-04       1.570960207939e+02       1.783938940801e+01       1.400794584311e+04       6.117344474630e+00       3.207642589972e+07       8.531026609728e+01       7.565282341255e+01       2.943384975790e+01       6.097067454982e-02       3.492912981895e-08       5.233426964668e+01       3.182438144507e+02       1.607619009241e+02      -0.000000000000e+00      -6.828934069961e-01       9.929073151821e+05       1.753423190221e+06       5.126669975904e+03       1.512782138930e+00 
       2.272939408405e+03       1.048149221742e-04       1.579945445659e+02       1.762878995032e+01       1.400704731934e+04       6.159815546344e+00       3.185117689484e+07       8.576651291319e+01       7.356896139028e+01       2.882366368739e+01       5.970670613841e-02       3.492912981895e-08       5.089271872947e+01       3.107742351127e+02       1.574291845645e+02       0.000000000000e+00      -6.800909811067e-01       1.005224266344e+06       1.774370173763e+06       5.181083322729e+03       1.511139134156e+00 
       2.257116012692e+03       1.061145525340e-04       1.588974752777e+02       1.742077805443e+01       1.400614438863e+04       6.202579632714e+00       3.162749892003e+07       8.622463405035e+01       7.154249364466e+01       2.822612550954e+01       5.846893717266e-02       3.492912981895e-08       4.949087138729e+01       3.034835080218e+02       1.541655485082e+02      -0.000000000000e+00      -6.773002543828e-01       1.017688360036e+06       1.795556948700e+06       5.236014289345e+03       1.509496124117e+00 
       2.241402679686e+03       1.074297010717e-04       1.598048292455e+02       1.721532064228e+01       1.400523703466e+04       6.245638734530e+00       3.140538105615e+07       8.668463254919e+01       6.957183957619e+01       2.764097309793e+01       5.725682467145e-02       3.492912981895e-08       4.812763421057e+01       2.963672648164e+02       1.509695610721e+02       0.000000000000e+00      -6.745212105423e-01       1.030301280677e+06       1.816986144921e+06       5.291467099820e+03       1.507853143320e+00 
       2.225798644207e+03       1.087605453478e-04       1.607166228208e+02       1.701238507316e+01       1.400432524108e+04       6.288994866023e+00       3.118481245987e+07       8.714651142070e+01       6.765546210924e+01       2.706794975788e+01       5.606983690522e-02       3.492912981895e-08       4.680194389821e+01       2.894212458776e+02       1.478398202405e+02      -0.000000000000e+00      -6.717538330531e-01       1.043064731161e+06       1.838660420209e+06       5.347446006256e+03       1.506210226253e+00 
       2.210303146392e+03       1.101072648699e-04       1.616328723908e+02       1.681193913783e+01       1.400340899151e+04       6.332650054952e+00       3.096578236314e+07       8.761027364626e+01       6.579186649371e+01       2.650680411390e+01       5.490745316286e-02       3.492912981895e-08       4.551276642861e+01       2.826412975740e+02       1.447749530497e+02       0.000000000000e+00      -6.689981051341e-01       1.055980433054e+06       1.860582460533e+06       5.403955288944e+03       1.504567407374e+00 
       2.194915431659e+03       1.114700411126e-04       1.625535943788e+02       1.661395105260e+01       1.400248826953e+04       6.376606342690e+00       3.074828007267e+07       8.807592217738e+01       6.397959913970e+01       2.595728999952e+01       5.376916352341e-02       3.492912981895e-08       4.425909625348e+01       2.760233695781e+02       1.417736149869e+02       0.000000000000e+00      -6.662540097570e-01       1.069050126787e+06       1.882754980339e+06       5.460999256516e+03       1.502924721113e+00 
       2.179634750669e+03       1.128490575388e-04       1.634788052437e+02       1.641838945363e+01       1.400156305866e+04       6.420865784316e+00       3.053229496939e+07       8.854345993557e+01       6.221724648415e+01       2.541916634931e+01       5.265446863251e-02       3.492912981895e-08       4.303995551388e+01       2.695635122511e+02       1.388344894002e+02       0.000000000000e+00      -6.635215296477e-01       1.082275571859e+06       1.905180722855e+06       5.518582246107e+03       1.501282201865e+00 
       2.164460359291e+03       1.142444996207e-04       1.644085214803e+02       1.622522339124e+01       1.400063334242e+04       6.465430448704e+00       3.031781650799e+07       8.901288981212e+01       6.050343388884e+01       2.489219709323e+01       5.156287948347e-02       3.492912981895e-08       4.185439327785e+01       2.632578740956e+02       1.359562869213e+02       0.000000000000e+00      -6.608006472879e-01       1.095658547039e+06       1.927862460389e+06       5.576708623509e+03       1.499639883994e+00 
       2.149391518567e+03       1.156565548610e-04       1.653427596199e+02       1.603442232428e+01       1.399969910428e+04       6.510302418610e+00       3.010483421634e+07       8.948421466794e+01       5.883682456857e+01       2.437615105312e+01       5.049391720286e-02       3.492912981895e-08       4.070148479899e+01       2.571026992734e+02       1.331377449006e+02      -0.000000000000e+00      -6.580913449170e-01       1.109200850571e+06       1.950802994631e+06       5.635382783334e+03       1.497997801822e+00 
       2.134427494671e+03       1.170854128147e-04       1.662815362297e+02       1.584595611464e+01       1.399876032767e+04       6.555483790768e+00       2.989333769502e+07       8.995743733332e+01       5.721611854901e+01       2.387080184134e+01       4.944711284058e-02       3.492912981895e-08       3.958033079547e+01       2.510943251870e+02       1.303776268534e+02      -0.000000000000e+00      -6.553936045332e-01       1.122904300380e+06       1.974005156968e+06       5.694609149171e+03       1.496355989632e+00 
       2.119567558878e+03       1.185312651103e-04       1.672248679135e+02       1.565979502175e+01       1.399781699599e+04       6.600976675977e+00       2.968331661681e+07       9.043256060778e+01       5.564005165306e+01       2.337592776153e+01       4.842200716424e-02       3.492912981895e-08       3.849005674894e+01       2.452291801233e+02       1.276747219177e+02       0.000000000000e+00      -6.527074078953e-01       1.136770734277e+06       1.997471808791e+06       5.754392173749e+03       1.494714481664e+00 
       2.104810987530e+03       1.199943054724e-04       1.681727713114e+02       1.547590969727e+01       1.399686909259e+04       6.646783199195e+00       2.947476072619e+07       9.090958725988e+01       5.410739451529e+01       2.289131171138e+01       4.741815045782e-02       3.492912981895e-08       3.742981222261e+01       2.395037809580e+02       1.250278443233e+02      -0.000000000000e+00      -6.500327365246e-01       1.150802010177e+06       2.021205841807e+06       5.814736339103e+03       1.493073312110e+00 
       2.090157061993e+03       1.214747297434e-04       1.691252631003e+02       1.529427117971e+01       1.399591660080e+04       6.692905499631e+00       2.926765983883e+07       9.138852002705e+01       5.261695162339e+01       2.241674108748e+01       4.643510232450e-02       3.492912981895e-08       3.639877019828e+01       2.339147309186e+02       1.224358328722e+02       0.000000000000e+00      -6.473695717063e-01       1.165000006305e+06       2.045210178363e+06       5.875646156732e+03       1.491432515115e+00 
       2.075605068630e+03       1.229727359064e-04       1.700823599938e+02       1.511485088929e+01       1.399495950391e+04       6.739345730838e+00       2.906200384110e+07       9.186936161538e+01       5.116756038608e+01       2.195200769207e+01       4.547243149357e-02       3.492912981895e-08       3.539612643147e+01       2.284587174053e+02       1.198975504293e+02      -0.000000000000e+00      -6.447178944910e-01       1.179366621416e+06       2.069487771762e+06       5.937126167770e+03       1.489792124771e+00 
       2.061154298765e+03       1.244885241075e-04       1.710440787422e+02       1.493762062268e+01       1.399399778516e+04       6.786106060805e+00       2.885778268957e+07       9.235211469945e+01       4.975809022666e+01       2.149690764179e+01       4.452971563134e-02       3.492912981895e-08       3.442109882437e+01       2.231325098670e+02       1.174118834236e+02       0.000000000000e+00      -6.420776856970e-01       1.193903775008e+06       2.094041606593e+06       5.999180943151e+03       1.488152175117e+00 
       2.046804048642e+03       1.260222966789e-04       1.720104361332e+02       1.476255254799e+01       1.399303142777e+04       6.833188672055e+00       2.865498641057e+07       9.283678192216e+01       4.838744170146e+01       2.105124127826e+01       4.360654115597e-02       3.492912981895e-08       3.347292681607e+01       2.179329577323e+02       1.149777413604e+02      -0.000000000000e+00      -6.394489259114e-01       1.208613407547e+06       2.118874699053e+06       6.061815083774e+03       1.486512700132e+00 
       2.032553619401e+03       1.275742581619e-04       1.729814489911e+02       1.458961919975e+01       1.399206041491e+04       6.880595761735e+00       2.845360509963e+07       9.332336589453e+01       4.705454564271e+01       2.061481308057e+01       4.270250305614e-02       3.492912981895e-08       3.255087078957e+01       2.128569883936e+02       1.125940563428e+02       0.000000000000e+00      -6.368315954921e-01       1.223497480686e+06       2.143990097283e+06       6.125033220678e+03       1.484873733738e+00 
