# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2207       1.801282844099e-11       7.774151165517e-13      -4.984478358751e-13       4.962484488260e-15       2.264085317276e-16       2.881309399862e-17       6.996506579602e-18 
 2208       1.794997476899e-11       7.783899503613e-13      -5.038554309656e-13       4.955694195423e-15       2.259437575639e-16       2.846968499809e-17       7.023890504307e-18 
 2209       1.788779555329e-11       7.793243909210e-13      -5.093709448186e-13       4.948917112497e-15       2.254800769462e-16       2.812886058365e-17       7.051291275569e-18 
 2210       1.782629616354e-11       7.802176037369e-13      -5.149908040275e-13       4.942153470984e-15       2.250174866749e-16       2.779065788214e-17       7.078698157076e-18 
 2211       1.776548198317e-11       7.810687515970e-13      -5.207114215002e-13       4.935403503044e-15       2.245559835258e-16       2.745511413257e-17       7.106100373735e-18 
 2212       1.770535840944e-11       7.818769945682e-13      -5.265291964431e-13       4.928667441490e-15       2.240955642496e-16       2.712226668615e-17       7.133487111629e-18 
 2213       1.764593085348e-11       7.826414899934e-13      -5.324405143457e-13       4.921945519795e-15       2.236362255721e-16       2.679215300649e-17       7.160847517974e-18 
 2214       1.758720474025e-11       7.833613924882e-13      -5.384417469646e-13       4.915237972086e-15       2.231779641939e-16       2.646481066969e-17       7.188170701074e-18 
 2215       1.752918550856e-11       7.840358539384e-13      -5.445292523078e-13       4.908545033148e-15       2.227207767907e-16       2.614027736443e-17       7.215445730279e-18 
 2216       1.747187861113e-11       7.846640234969e-13      -5.506993746191e-13       4.901866938426e-15       2.222646600130e-16       2.581859089214e-17       7.242661635938e-18 
 2217       1.741528951457e-11       7.852450475805e-13      -5.569484443620e-13       4.895203924022e-15       2.218096104862e-16       2.549978916706e-17       7.269807409358e-18 
 2218       1.735942369938e-11       7.857780698673e-13      -5.632727782043e-13       4.888556226700e-15       2.213556248105e-16       2.518391021641e-17       7.296872002761e-18 
 2219       1.730428666000e-11       7.862622312934e-13      -5.696686790024e-13       4.881924083882e-15       2.209026995611e-16       2.487099218047e-17       7.323844329236e-18 
 2220       1.724988390478e-11       7.866966700501e-13      -5.761324357851e-13       4.875307733653e-15       2.204508312876e-16       2.456107331273e-17       7.350713262700e-18 
 2221       1.719621936273e-11       7.870806700653e-13      -5.826604061002e-13       4.868707380630e-15       2.200000167208e-16       2.425418675891e-17       7.377460784259e-18 
 2222       1.714329059209e-11       7.874141075222e-13      -5.892492636771e-13       4.862123093342e-15       2.195502533921e-16       2.395034485627e-17       7.404041372021e-18 
 2223       1.709109354018e-11       7.876970072774e-13      -5.958957523650e-13       4.855554906172e-15       2.191015390179e-16       2.364955473104e-17       7.430402475344e-18 
 2224       1.703962413382e-11       7.879293946455e-13      -6.025966039056e-13       4.849002853432e-15       2.186538712936e-16       2.335182351012e-17       7.456491355887e-18 
 2225       1.698887827930e-11       7.881112953987e-13      -6.093485379195e-13       4.842466969358e-15       2.182072478936e-16       2.305715832105e-17       7.482255087394e-18 
 2226       1.693885186237e-11       7.882427357683e-13      -6.161482618921e-13       4.835947288109e-15       2.177616664716e-16       2.276556629199e-17       7.507640555490e-18 
 2227       1.688954074819e-11       7.883237424447e-13      -6.229924711601e-13       4.829443843769e-15       2.173171246601e-16       2.247705455172e-17       7.532594457464e-18 
 2228       1.684094078131e-11       7.883543425786e-13      -6.298778488978e-13       4.822956670347e-15       2.168736200705e-16       2.219163022965e-17       7.557063302063e-18 
 2229       1.679304778567e-11       7.883345637813e-13      -6.368010661031e-13       4.816485801775e-15       2.164311502934e-16       2.190930045576e-17       7.580993409281e-18 
 2230       1.674585756454e-11       7.882644341254e-13      -6.437587815840e-13       4.810031271909e-15       2.159897128980e-16       2.163007236066e-17       7.604330910145e-18 
 2231       1.669936590054e-11       7.881439821456e-13      -6.507476419447e-13       4.803593114530e-15       2.155493054326e-16       2.135395307553e-17       7.627021746511e-18 
 2232       1.665356855554e-11       7.879732368393e-13      -6.577642815721e-13       4.797171363340e-15       2.151099254243e-16       2.108094973212e-17       7.649011670847e-18 
 2233       1.660846127071e-11       7.877522276670e-13      -6.648053226216e-13       4.790766051966e-15       2.146715703790e-16       2.081106946275e-17       7.670246246027e-18 
 2234       1.656403976647e-11       7.874809845535e-13      -6.718673750038e-13       4.784377213958e-15       2.142342377815e-16       2.054431940030e-17       7.690670845119e-18 
 2235       1.652029974243e-11       7.871595378878e-13      -6.789470363706e-13       4.778004882789e-15       2.137979250951e-16       2.028070667820e-17       7.710230651173e-18 
 2236       1.647723687743e-11       7.867879185246e-13      -6.860408921013e-13       4.771649091853e-15       2.133626297622e-16       2.002023843041e-17       7.728870657014e-18 
 2237       1.643484682945e-11       7.863661577841e-13      -6.931455152891e-13       4.765309874469e-15       2.129283492037e-16       1.976292179144e-17       7.746535665029e-18 
 2238       1.639312523563e-11       7.858942874533e-13      -7.002574667272e-13       4.758987263878e-15       2.124950808192e-16       1.950876389629e-17       7.763170286958e-18 
 2239       1.635206771221e-11       7.853723397865e-13      -7.073732948951e-13       4.752681293241e-15       2.120628219868e-16       1.925777188050e-17       7.778718943681e-18 
 2240       1.631166985455e-11       7.848003475056e-13      -7.144895359448e-13       4.746391995643e-15       2.116315700636e-16       1.900995288009e-17       7.793125865013e-18 
 2241       1.627192723705e-11       7.841783438014e-13      -7.216027136871e-13       4.740119404091e-15       2.112013223849e-16       1.876531403159e-17       7.806335089485e-18 
 2242       1.623283541316e-11       7.835063623334e-13      -7.287093395781e-13       4.733863551513e-15       2.107720762649e-16       1.852386247201e-17       7.818290464144e-18 
 2243       1.619438991535e-11       7.827844372314e-13      -7.358059127048e-13       4.727624470759e-15       2.103438289959e-16       1.828560533883e-17       7.828935644332e-18 
 2244       1.615658625509e-11       7.820126030953e-13      -7.428889197720e-13       4.721402194599e-15       2.099165778492e-16       1.805054976999e-17       7.838214093485e-18 
 2245       1.611941992280e-11       7.811908949964e-13      -7.499548350884e-13       4.715196755727e-15       2.094903200742e-16       1.781870290390e-17       7.846069082916e-18 
 2246       1.608288638784e-11       7.803193484776e-13      -7.570001205527e-13       4.709008186754e-15       2.090650528990e-16       1.759007187941e-17       7.852443691607e-18 
 2247       1.604698109850e-11       7.793979995543e-13      -7.640212256397e-13       4.702836520216e-15       2.086407735298e-16       1.736466383581e-17       7.857280805999e-18 
 2248       1.601169948194e-11       7.784268847150e-13      -7.710145873871e-13       4.696681788566e-15       2.082174791516e-16       1.714248591281e-17       7.860523119781e-18 
 2249       1.597703694420e-11       7.774060409220e-13      -7.779766303812e-13       4.690544024180e-15       2.077951669274e-16       1.692354525056e-17       7.862113133679e-18 
 2250       1.594298887015e-11       7.763355056117e-13      -7.849037667436e-13       4.684423259353e-15       2.073738339986e-16       1.670784898961e-17       7.861993155247e-18 
 2251       1.590955062347e-11       7.752153166960e-13      -7.917923961170e-13       4.678319526301e-15       2.069534774851e-16       1.649540427089e-17       7.860105298654e-18 
 2252       1.587671754665e-11       7.740455125621e-13      -7.986389056520e-13       4.672232857158e-15       2.065340944848e-16       1.628621823576e-17       7.856391484477e-18 
 2253       1.584448496091e-11       7.728261320737e-13      -8.054396699927e-13       4.666163283981e-15       2.061156820741e-16       1.608029802594e-17       7.850793439489e-18 
 2254       1.581284816622e-11       7.715572145715e-13      -8.121910512635e-13       4.660110838743e-15       2.056982373074e-16       1.587765078352e-17       7.843252696446e-18 
 2255       1.578180244128e-11       7.702387998737e-13      -8.188893990552e-13       4.654075553339e-15       2.052817572173e-16       1.567828365098e-17       7.833710593882e-18 
 2256       1.575134304346e-11       7.688709282771e-13      -8.255310504111e-13       4.648057459582e-15       2.048662388147e-16       1.548220377112e-17       7.822108275893e-18 
 2257       1.572146520878e-11       7.674536405572e-13      -8.321123298134e-13       4.642056589205e-15       2.044516790885e-16       1.528941828711e-17       7.808386691930e-18 
 2258       1.569216415192e-11       7.659869779690e-13      -8.386295491695e-13       4.636072973857e-15       2.040380750056e-16       1.509993434246e-17       7.792486596589e-18 
 2259       1.566343506615e-11       7.644709822482e-13      -8.450790077979e-13       4.630106645111e-15       2.036254235113e-16       1.491375908100e-17       7.774348549397e-18 
 2260       1.563527244196e-11       7.629057955324e-13      -8.514573483261e-13       4.624157610517e-15       2.032137217075e-16       1.473089683265e-17       7.753931239200e-18 
 2261       1.560766801807e-11       7.612919608347e-13      -8.577626269294e-13       4.618225781634e-15       2.028029673921e-16       1.455134065087e-17       7.731266587466e-18 
 2262       1.558061281707e-11       7.596301235183e-13      -8.639932499974e-13       4.612311045537e-15       2.023931585230e-16       1.437508072036e-17       7.706405001515e-18 
 2263       1.555409782560e-11       7.579209315547e-13      -8.701476188467e-13       4.606413288710e-15       2.019842930404e-16       1.420210716628e-17       7.679397082556e-18 
 2264       1.552811399423e-11       7.561650355268e-13      -8.762241297161e-13       4.600532397042e-15       2.015763688656e-16       1.403241005411e-17       7.650293625907e-18 
 2265       1.550265223748e-11       7.543630886319e-13      -8.822211737606e-13       4.594668255834e-15       2.011693839022e-16       1.386597938963e-17       7.619145621213e-18 
 2266       1.547770343378e-11       7.525157466846e-13      -8.881371370466e-13       4.588820749790e-15       2.007633360352e-16       1.370280511881e-17       7.586004252671e-18 
 2267       1.545325842538e-11       7.506236681200e-13      -8.939704005459e-13       4.582989763021e-15       2.003582231311e-16       1.354287712775e-17       7.550920899244e-18 
 2268       1.542930801835e-11       7.486875139963e-13      -8.997193401308e-13       4.577175179044e-15       1.999540430384e-16       1.338618524260e-17       7.513947134884e-18 
 2269       1.540584298253e-11       7.467079479983e-13      -9.053823265686e-13       4.571376880780e-15       1.995507935869e-16       1.323271922948e-17       7.475134728751e-18 
 2270       1.538285405147e-11       7.446856364401e-13      -9.109577255159e-13       4.565594750552e-15       1.991484725881e-16       1.308246879444e-17       7.434535645434e-18 
 2271       1.536033192243e-11       7.426212482681e-13      -9.164438975137e-13       4.559828670088e-15       1.987470778350e-16       1.293542358331e-17       7.392202045170e-18 
 2272       1.533826725629e-11       7.405154550641e-13      -9.218391979816e-13       4.554078520517e-15       1.983466071022e-16       1.279157318170e-17       7.348186284062e-18 
 2273       1.531665067753e-11       7.383689310482e-13      -9.271419772127e-13       4.548344182371e-15       1.979470581458e-16       1.265090711490e-17       7.302540914305e-18 
 2274       1.529547277420e-11       7.361823530820e-13      -9.323505803681e-13       4.542625535580e-15       1.975484287033e-16       1.251341484778e-17       7.255318684397e-18 
